mid,msg_cnt,msg_unique,avg_msg_len,is_paying_user,level,is_default_face,is_nft_face,is_annual_vip,is_senior,has_nameplate,has_pendant,has_medal,has_sign,is_default_name,pub_videos,fans,Group
277602702,2,1.0,6.0,0,6,0,0,0,1,1,0,1,1,0,4,18,fanshi
364785406,2,1.0,3.0,0,6,0,0,0,0,1,1,1,1,0,63,174,fanshi
383407229,1,1.0,3.0,0,6,0,0,0,0,0,0,1,1,0,0,166,fanshi
72735430,3,1.0,7.333333333333333,0,6,0,0,0,0,0,0,0,1,0,0,93,fanshi
355309297,0,1.0,0.0,1,6,0,0,0,1,0,0,0,1,0,159,691,fanshi
11447854,3,1.0,9.333333333333334,0,6,0,0,0,0,0,0,0,0,0,0,39,fanshi
11134720,1,1.0,10.0,0,6,1,0,1,0,0,0,1,0,0,1,32,fanshi
334299,1,1.0,3.0,0,6,0,0,1,0,1,0,1,1,0,1962,131324,fanshi
431329698,1,1.0,2.0,0,6,0,0,0,1,0,0,0,1,0,0,13,fanshi
9539753,1,1.0,3.0,0,6,0,0,1,1,1,1,1,1,0,67,862,fanshi
3546695832963882,1,1.0,12.0,0,5,0,0,0,0,0,0,1,1,0,0,11,fanshi
397528494,1,1.0,2.0,0,5,0,0,0,0,1,0,0,1,0,31,194,fanshi
116539666,12,0.8333333333333334,2.0,0,6,0,0,0,0,0,0,0,0,1,67,827,fanshi
9964690,1,1.0,4.0,0,6,0,0,0,1,0,0,1,1,0,0,8,fanshi
3546622336174351,1,1.0,10.0,0,4,0,0,0,0,1,0,1,0,0,0,3,fanshi
130583277,1,1.0,12.0,0,6,0,0,1,0,0,0,0,1,0,0,41,fanshi
512976227,1,1.0,7.0,0,4,0,0,0,0,1,0,1,0,0,0,5,fanshi
660014244,1,1.0,3.0,0,6,0,0,1,0,0,0,1,1,0,8,13,fanshi
397272313,1,1.0,3.0,0,5,0,0,0,0,0,0,1,0,0,0,4,fanshi
12144448,2,1.0,3.0,0,6,0,0,0,0,1,0,1,0,0,3,93,fanshi
507103813,1,1.0,6.0,0,5,0,0,0,0,0,0,0,1,0,6,505,fanshi
1374296,7,1.0,4.714285714285714,0,6,0,0,0,0,0,1,1,0,0,0,22,fanshi
923953,4,1.0,3.75,0,6,0,0,1,0,1,0,1,1,0,5,27,fanshi
8265349,1,1.0,5.0,0,6,0,1,1,0,1,1,1,1,0,5,58,fanshi
222128,1,1.0,11.0,0,6,0,0,1,0,1,0,0,1,0,22,25,fanshi
108825228,16,1.0,3.875,0,5,0,0,0,0,0,0,1,1,0,0,72,fanshi
4008900,1,1.0,7.0,0,6,0,0,1,0,1,0,1,1,0,1,126,fanshi
