mid,msg_cnt,msg_unique,avg_msg_len,is_paying_user,level,is_default_face,is_nft_face,is_annual_vip,is_senior,has_nameplate,has_pendant,has_medal,has_sign,is_default_name,pub_videos,fans,Group
133324318,9,0.8888888888888888,11.444444444444445,0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,52.0,xx
27114978,5,1.0,4.6,0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,41.0,xx
21482683,10,1.0,5.3,0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,100.0,xx
9921377,7,0.7142857142857143,6.428571428571429,0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,9.0,94.0,xx
443237356,1,1.0,4.0,0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,18.0,56.0,xx
27031204,6,1.0,5.166666666666667,0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,130.0,xx
28838974,1,1.0,5.0,0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,13.0,157.0,xx
478241616,9,1.0,5.777777777777778,0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,67.0,xx
445623676,5,1.0,4.4,0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,74.0,xx
518364237,3,1.0,5.0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34.0,xx
21159088,3,1.0,3.0,0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,63.0,xx
12783770,1,1.0,10.0,0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,83.0,xx
22610842,35,0.7428571428571429,11.485714285714286,0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,61.0,284.0,xx
322423273,1,1.0,2.0,0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,80.0,xx
11476906,1,1.0,16.0,0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,xx
3594526,1,1.0,3.0,0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,22.0,xx
172537357,4,1.0,11.75,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,59.0,xx
448556114,4,1.0,7.0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,xx
36889634,3,1.0,3.0,0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,31.0,xx
502257994,1,1.0,5.0,0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,46.0,276.0,xx
148287880,1,1.0,7.0,0,6.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,58.0,xx
64929539,2,1.0,3.5,0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,69.0,xx
3461572538141206,1,1.0,3.0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,xx
