mid,msg_cnt,msg_unique,avg_msg_len,is_paying_user,level,is_default_face,is_nft_face,is_annual_vip,is_senior,has_nameplate,has_pendant,has_medal,has_sign,is_default_name,pub_videos,fans,Group
1733005937,0,1.0,0.0,1,5,0,0,0,0,0,0,0,0,0,0,7,yingyueyue
3546745560632093,0,1.0,0.0,1,3,0,0,0,0,0,0,0,0,0,1,2,yingyueyue
485686094,1,1.0,76.0,1,4,0,0,0,0,0,0,0,0,0,0,30,yingyueyue
3546919913654958,1,1.0,6.0,0,3,0,0,0,0,0,0,0,1,0,0,3,yingyueyue
1387604251,0,1.0,0.0,1,5,0,0,0,0,0,0,1,1,0,3,12,yingyueyue
3546390349220093,1,1.0,4.0,0,4,0,0,0,0,0,0,0,1,0,2,2,yingyueyue
3706923301996994,1,1.0,4.0,0,2,1,0,0,0,0,0,0,1,0,0,0,yingyueyue
2079915181,1,1.0,6.0,0,5,0,0,0,0,1,0,1,1,0,0,38,yingyueyue
321746266,1,1.0,4.0,0,6,0,0,1,0,1,0,1,0,0,2,8,yingyueyue
3493108710902506,1,1.0,6.0,0,4,0,0,0,0,0,0,0,0,0,1,0,yingyueyue
3493131576150533,1,1.0,7.0,0,5,0,0,0,0,0,0,0,0,0,9,34,yingyueyue
1641321769,1,1.0,4.0,0,4,0,0,0,0,0,0,0,1,0,0,0,yingyueyue
9059068,7,0.8571428571428571,4.285714285714286,1,6,0,0,1,0,0,0,0,0,0,1,1,yingyueyue
112992641,0,1.0,0.0,1,5,0,0,0,0,0,0,0,0,0,1,4,yingyueyue
3546868688619925,1,1.0,4.0,0,3,0,0,0,0,0,0,0,0,0,0,0,yingyueyue
1128353788,2,1.0,7.0,0,4,0,0,0,0,0,0,0,0,0,0,10,yingyueyue
1582413820,2,1.0,43.5,0,5,0,0,0,0,1,0,0,1,0,5,7,yingyueyue
1526573217,0,1.0,0.0,1,5,1,0,0,0,0,0,0,0,0,0,3,yingyueyue
526272556,1,1.0,13.0,0,5,1,0,0,0,0,0,0,0,0,1,8,yingyueyue
1707395113,1,1.0,4.0,0,5,0,0,1,0,0,0,1,1,0,3,29,yingyueyue
1363287154,1,1.0,8.0,0,5,0,0,0,0,0,0,1,0,0,0,0,yingyueyue
3493284125083927,1,1.0,4.0,1,4,0,0,0,0,0,0,1,0,0,0,0,yingyueyue
3546778196511146,2,1.0,9.0,0,4,0,0,0,0,0,0,0,0,0,2,0,yingyueyue
3493087814879431,1,1.0,4.0,0,5,0,0,0,0,0,0,0,1,0,0,6,yingyueyue
510970838,0,1.0,0.0,1,3,0,0,0,0,0,0,0,0,0,6,9,yingyueyue
1849627899,1,1.0,4.0,0,5,0,0,0,0,0,0,0,1,0,1,7,yingyueyue
1817692864,0,1.0,0.0,1,4,0,0,0,0,0,0,0,0,0,0,6,yingyueyue
2046112284,21,0.8095238095238095,39.285714285714285,0,5,0,0,1,0,0,1,1,1,0,7,486,yingyueyue
255952135,1,1.0,7.0,0,6,0,0,1,0,0,0,1,1,0,30,960,yingyueyue
506168401,0,1.0,0.0,1,5,0,0,1,0,1,1,1,1,0,138,706,yingyueyue
1140070832,1,1.0,7.0,0,4,1,0,1,0,0,1,0,0,0,1,1,yingyueyue
3546938418924214,1,1.0,4.0,0,3,0,0,0,0,0,0,0,0,0,2,0,yingyueyue
695353350,1,1.0,4.0,0,5,0,0,0,0,1,0,1,1,0,0,13,yingyueyue
3493082586679890,2,0.5,5.0,0,5,0,0,0,0,0,0,0,0,0,0,39,yingyueyue
3546587580074671,1,1.0,4.0,0,2,0,0,0,0,0,0,0,1,0,0,5,yingyueyue
3493126717049168,1,1.0,4.0,0,3,0,0,0,0,0,0,0,0,0,0,1,yingyueyue
3546734412172222,1,1.0,76.0,0,4,0,0,0,0,0,0,1,1,0,0,2,yingyueyue
691003314,3,1.0,4.666666666666667,0,5,0,0,1,0,0,0,1,0,0,0,8,yingyueyue
3546803565759445,1,1.0,4.0,0,2,0,0,0,0,0,0,0,0,0,1,0,yingyueyue
25193243,1,1.0,4.0,0,4,0,0,1,0,0,0,1,0,0,3,5,yingyueyue
661677540,1,1.0,4.0,0,5,0,0,0,0,0,0,0,0,0,6,9,yingyueyue
3546632192788513,1,1.0,4.0,0,4,0,0,0,0,0,0,0,1,0,0,1,yingyueyue
1739759567,1,1.0,4.0,0,5,0,0,0,0,0,0,0,1,0,3,8,yingyueyue
3546900582107526,1,1.0,16.0,0,3,0,0,0,0,0,0,0,0,0,0,4,yingyueyue
3493074971920724,1,1.0,4.0,1,4,0,0,0,0,1,0,1,1,0,0,1,yingyueyue
675486731,1,1.0,4.0,0,5,0,0,1,0,0,0,0,1,0,2,5,yingyueyue
3537118265609003,1,1.0,2.0,0,3,1,0,0,0,0,0,0,0,1,0,1,yingyueyue
3546677061356062,1,1.0,11.0,0,4,0,0,0,0,0,0,0,0,0,0,1,yingyueyue
556575546,1,1.0,4.0,0,4,0,0,0,0,0,0,0,0,0,0,1,yingyueyue
3493093940660683,1,1.0,4.0,0,5,0,0,1,0,0,1,0,0,0,0,7,yingyueyue
3546959304460387,3,0.6666666666666666,5.666666666666667,1,3,0,0,0,0,1,0,1,0,0,0,7,yingyueyue
37228068,41,0.975609756097561,11.853658536585366,1,5,0,0,1,0,0,0,1,1,0,0,62,yingyueyue
3493109270841650,1,1.0,4.0,0,5,0,0,0,0,0,0,0,0,0,0,10,yingyueyue
385235128,2,1.0,5.5,0,5,1,0,0,0,0,0,1,0,0,3,16,yingyueyue
525026155,1,1.0,6.0,0,5,0,1,1,0,1,0,0,1,0,1,7,yingyueyue
1014334331,1,1.0,9.0,0,4,0,0,0,0,1,0,0,1,0,7,23,yingyueyue
1461066891,1,1.0,13.0,0,4,0,0,0,0,0,0,0,0,0,5,14,yingyueyue
3546839171205361,1,1.0,4.0,0,3,0,0,0,0,0,0,0,0,0,0,0,yingyueyue
2046652371,0,1.0,0.0,1,4,0,0,0,0,0,0,1,0,0,0,43,yingyueyue
3690987624860099,1,1.0,4.0,0,2,1,0,0,0,0,0,0,0,0,0,0,yingyueyue
3493138821810894,1,1.0,6.0,0,5,0,0,0,0,0,0,0,0,0,0,5,yingyueyue
650396198,1,1.0,4.0,0,4,0,0,0,0,0,0,0,1,0,0,13,yingyueyue
432488499,0,1.0,0.0,1,5,0,0,0,0,0,0,0,1,0,0,1,yingyueyue
3461566649337861,1,1.0,4.0,0,3,0,0,0,0,0,0,1,0,0,0,3,yingyueyue
3546381702662958,1,1.0,4.0,0,4,0,0,0,0,0,0,0,0,0,0,5,yingyueyue
390322649,1,1.0,7.0,0,4,0,0,0,0,1,0,1,1,0,0,2,yingyueyue
3546600966195471,1,1.0,5.0,0,4,0,0,0,0,0,0,0,0,0,7,8,yingyueyue
1889676704,1,1.0,4.0,0,4,0,0,0,0,0,0,1,0,0,0,4,yingyueyue
3546560642157144,1,1.0,9.0,0,4,0,0,0,0,0,0,0,0,0,1,43,yingyueyue
1813827965,11,0.8181818181818182,5.0,1,5,0,0,0,0,0,0,1,0,0,0,11,yingyueyue
82473643,1,1.0,4.0,0,6,0,0,0,0,1,1,1,1,0,7,15,yingyueyue
3546915285239975,1,1.0,4.0,0,4,0,0,0,0,0,0,1,1,0,0,1,yingyueyue
348629751,1,1.0,9.0,0,6,0,0,1,1,0,1,1,1,0,0,3,yingyueyue
